Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Cost,Profit,Order_Date
ORD10265,CUST1083,East,Technology,Phones,Galaxy Model B,2,814.77,733.2,81.57,2024-05-09
ORD10266,CUST1731,East,Technology,Phones,iPhone Model A,5,996.67,719.77,276.9,2024-04-29
ORD10267,CUST1483,South,Office Supplies,Paper,Premium Paper Pack,10,771.3,677.13,94.17,2022-01-06
ORD10268,CUST1927,North,Technology,Accessories,USB Cable,3,851.15,509.79,341.36,2023-07-16
ORD10269,CUST1962,West,Technology,Accessories,USB Cable,5,456.04,251.58,204.46,2022-05-05
ORD10270,CUST1048,South,Furniture,Bookcases,Metal Bookcase,2,954.51,708.69,245.82,2022-04-24
ORD10271,CUST1856,West,Office Supplies,Storage,Storage Box,9,236.36,181.69,54.67,2023-08-12
ORD10272,CUST1247,South,Furniture,Tables,Conference Table,10,621.95,400.08,221.87,2022-12-28
ORD10273,CUST1246,West,Technology,Copiers,Office Copier X,9,122.42,94.1,28.32,2023-01-05
ORD10274,CUST1069,North,Furniture,Tables,Conference Table,7,525.1,424.77,100.33,2023-01-18
ORD10275,CUST1259,North,Furniture,Chairs,Office Chair,4,524.96,441.42,83.54,2024-01-21
ORD10276,CUST1672,North,Office Supplies,Storage,File Storage,3,556.39,403.04,153.35,2022-02-15
ORD10277,CUST1360,East,Office Supplies,Binders,Binder B,8,877.89,580.63,297.26,2023-10-09
ORD10278,CUST1186,South,Technology,Copiers,Office Copier Y,1,142.68,72.98,69.7,2022-10-28
ORD10279,CUST1206,North,Technology,Phones,Galaxy Model B,5,757.59,566.77,190.82,2023-06-12
ORD10280,CUST1407,West,Furniture,Chairs,Ergo Chair,5,707.04,413.75,293.29,2023-01-01
ORD10281,CUST1882,North,Office Supplies,Paper,Premium Paper Pack,2,145.01,73.35,71.66,2024-03-29
ORD10282,CUST1376,West,Furniture,Bookcases,Metal Bookcase,7,357.08,262.8,94.28,2022-12-14
ORD10283,CUST1997,South,Furniture,Bookcases,Metal Bookcase,6,398.32,268.86,129.46,2024-03-27
ORD10284,CUST1531,East,Technology,Copiers,Office Copier Y,2,905.12,578.65,326.47,2023-03-17
ORD10285,CUST1616,South,Office Supplies,Paper,Premium Paper Pack,2,518.85,422.06,96.79,2022-03-23
ORD10286,CUST1335,East,Furniture,Tables,Office Desk,3,402.58,301.47,101.11,2023-12-08
ORD10287,CUST1454,East,Furniture,Chairs,Office Chair,10,863.74,759.93,103.81,2023-03-22
ORD10288,CUST1281,North,Technology,Copiers,Office Copier Y,6,155.6,135.47,20.13,2023-06-10
ORD10289,CUST1820,South,Technology,Phones,Pixel Model C,8,497.2,299.96,197.24,2022-02-05
ORD10290,CUST1129,North,Technology,Copiers,Office Copier Y,6,464.54,414.38,50.16,2023-01-28
ORD10291,CUST1972,North,Office Supplies,Binders,Binder B,6,497.69,314.29,183.4,2023-01-16
ORD10292,CUST1454,North,Office Supplies,Binders,Binder B,7,637.07,379.73,257.34,2022-11-18
ORD10293,CUST1665,East,Technology,Phones,iPhone Model A,3,85.1,46.94,38.16,2023-05-27
ORD10294,CUST1530,West,Office Supplies,Binders,Binder B,5,136.77,76.7,60.07,2023-12-22
ORD10295,CUST1456,South,Office Supplies,Paper,Premium Paper Pack,4,147.44,111.52,35.92,2022-05-06
ORD10296,CUST1138,North,Furniture,Chairs,Office Chair,2,190.06,121.31,68.75,2024-04-09
ORD10297,CUST1698,East,Office Supplies,Paper,A4 Paper Pack,9,897.82,619.12,278.7,2023-07-10
ORD10298,CUST1297,East,Technology,Copiers,Office Copier X,6,670.88,381.68,289.2,2023-06-05
ORD10299,CUST1229,North,Technology,Phones,iPhone Model A,8,200.37,103.46,96.91,2022-01-27
ORD10300,CUST1369,East,Furniture,Bookcases,Wood Bookcase,10,177.25,108.38,68.87,2022-03-30
ORD10301,CUST1067,East,Furniture,Bookcases,Metal Bookcase,9,185.24,99.19,86.05,2023-02-25
ORD10302,CUST1787,West,Office Supplies,Binders,Binder A,6,129.43,88.57,40.86,2023-10-20
ORD10303,CUST1075,West,Furniture,Bookcases,Metal Bookcase,3,214.27,138.36,75.91,2024-06-18
ORD10304,CUST1848,South,Technology,Accessories,Headphones,1,508.38,394.58,113.8,2024-05-01
ORD10305,CUST1127,South,Furniture,Chairs,Ergo Chair,6,48.92,40.1,8.82,2023-12-28
ORD10306,CUST1230,East,Office Supplies,Paper,A4 Paper Pack,5,631.62,336.47,295.15,2022-07-21
ORD10307,CUST1650,East,Technology,Copiers,Office Copier Y,10,874.84,759.67,115.17,2023-07-01
ORD10308,CUST1095,South,Office Supplies,Storage,Storage Box,3,70.47,43.04,27.43,2023-11-06
ORD10309,CUST1639,East,Office Supplies,Binders,Binder A,2,808.14,645.95,162.19,2022-02-16
ORD10310,CUST1971,East,Office Supplies,Binders,Binder B,10,192.68,112.47,80.21,2023-10-17
ORD10311,CUST1031,West,Office Supplies,Storage,File Storage,5,376.77,261.41,115.36,2023-05-10
ORD10312,CUST1250,West,Furniture,Tables,Conference Table,1,622.07,402.83,219.24,2022-06-11
ORD10313,CUST1450,West,Furniture,Tables,Conference Table,6,467.91,373.85,94.06,2023-09-14
ORD10314,CUST1147,East,Office Supplies,Paper,Premium Paper Pack,7,46.32,27.84,18.48,2022-05-14
ORD10315,CUST1778,East,Office Supplies,Storage,Storage Box,6,716.22,614.58,101.64,2022-09-05
ORD10316,CUST1477,North,Furniture,Tables,Conference Table,3,516.56,368.23,148.33,2022-04-10
ORD10317,CUST1051,East,Furniture,Bookcases,Metal Bookcase,4,116.1,78.83,37.27,2024-06-05
ORD10318,CUST1923,South,Furniture,Bookcases,Metal Bookcase,4,537.29,320.76,216.53,2024-02-21
ORD10319,CUST1163,West,Office Supplies,Paper,Premium Paper Pack,5,276.55,180.01,96.54,2023-05-25
ORD10320,CUST1023,North,Furniture,Bookcases,Metal Bookcase,4,29.87,18.78,11.09,2022-08-09
ORD10321,CUST1597,East,Technology,Phones,Galaxy Model B,8,219.33,138.4,80.93,2023-09-04
ORD10322,CUST1903,West,Furniture,Bookcases,Wood Bookcase,2,128.56,110.07,18.49,2023-03-18
ORD10323,CUST1137,East,Office Supplies,Paper,Premium Paper Pack,6,597.66,461.18,136.48,2022-02-16
ORD10324,CUST1410,North,Office Supplies,Storage,Storage Box,6,791.28,553.4,237.88,2023-07-21
ORD10325,CUST1295,North,Furniture,Bookcases,Metal Bookcase,9,96.05,68.66,27.39,2022-10-14
ORD10326,CUST1845,North,Technology,Phones,Galaxy Model B,6,590.97,471.7,119.27,2024-03-24
ORD10327,CUST1347,East,Technology,Phones,Pixel Model C,9,437.34,240.99,196.35,2023-02-16
ORD10328,CUST1512,North,Technology,Phones,iPhone Model A,6,290.94,187.72,103.22,2024-04-03
ORD10329,CUST1485,West,Technology,Copiers,Office Copier X,6,649.46,473.01,176.45,2023-09-20
ORD10330,CUST1326,South,Furniture,Bookcases,Metal Bookcase,10,362.54,324.33,38.21,2022-12-11
ORD10331,CUST1519,West,Office Supplies,Storage,File Storage,8,609.72,362.72,247.0,2024-04-15
ORD10332,CUST1017,East,Furniture,Bookcases,Wood Bookcase,7,110.76,62.15,48.61,2023-08-21
ORD10333,CUST1315,North,Office Supplies,Paper,Premium Paper Pack,10,253.5,143.04,110.46,2023-08-15
ORD10334,CUST1233,North,Office Supplies,Paper,A4 Paper Pack,9,194.7,119.55,75.15,2023-10-07
ORD10335,CUST1738,West,Technology,Copiers,Office Copier X,1,181.64,155.98,25.66,2023-08-10
ORD10336,CUST1970,North,Technology,Phones,Galaxy Model B,6,89.43,63.48,25.95,2023-03-05
ORD10337,CUST1155,West,Office Supplies,Binders,Binder B,9,416.29,371.73,44.56,2024-03-04
ORD10338,CUST1626,West,Office Supplies,Storage,Storage Box,3,120.92,79.7,41.22,2023-06-16
ORD10339,CUST1212,East,Office Supplies,Paper,Premium Paper Pack,6,969.78,820.63,149.15,2022-06-27
ORD10340,CUST1470,East,Office Supplies,Paper,Premium Paper Pack,10,818.9,493.93,324.97,2023-05-11
ORD10341,CUST1196,South,Furniture,Bookcases,Metal Bookcase,4,179.18,137.51,41.67,2022-11-01
ORD10342,CUST1789,East,Office Supplies,Binders,Binder B,6,930.08,672.17,257.91,2023-05-07
ORD10343,CUST1357,East,Furniture,Chairs,Office Chair,7,575.9,352.45,223.45,2024-04-18
ORD10344,CUST1353,South,Furniture,Chairs,Office Chair,2,771.8,443.64,328.16,2022-12-21
ORD10345,CUST1946,West,Office Supplies,Paper,Premium Paper Pack,4,330.44,221.45,108.99,2022-07-26
ORD10346,CUST1847,East,Office Supplies,Storage,File Storage,3,512.53,305.96,206.57,2022-04-22
ORD10347,CUST1630,South,Technology,Phones,Pixel Model C,9,123.69,92.06,31.63,2022-08-20
ORD10348,CUST1653,South,Technology,Phones,Galaxy Model B,6,295.74,216.63,79.11,2024-01-05
ORD10349,CUST1483,North,Office Supplies,Binders,Binder A,9,162.82,112.75,50.07,2022-06-11
ORD10350,CUST1416,West,Furniture,Bookcases,Wood Bookcase,5,537.26,279.77,257.49,2022-11-25
ORD10351,CUST1292,North,Technology,Copiers,Office Copier X,9,343.24,190.07,153.17,2024-01-27
ORD10352,CUST1740,North,Technology,Accessories,USB Cable,1,72.74,65.17,7.57,2024-05-06
ORD10353,CUST1406,West,Technology,Copiers,Office Copier Y,1,329.13,271.19,57.94,2022-01-10
ORD10354,CUST1305,North,Furniture,Tables,Office Desk,9,262.09,202.49,59.6,2023-06-21
ORD10355,CUST1505,South,Office Supplies,Paper,Premium Paper Pack,4,762.63,563.02,199.61,2024-04-08
ORD10356,CUST1115,East,Technology,Copiers,Office Copier Y,5,476.86,316.99,159.87,2024-01-06
ORD10357,CUST1190,North,Office Supplies,Paper,Premium Paper Pack,10,355.38,309.82,45.56,2023-11-22
ORD10358,CUST1775,South,Technology,Copiers,Office Copier Y,7,832.31,737.44,94.87,2023-06-12
ORD10359,CUST1335,North,Furniture,Bookcases,Wood Bookcase,3,133.05,105.42,27.63,2022-05-24
ORD10360,CUST1488,East,Technology,Phones,Galaxy Model B,7,938.96,537.55,401.41,2022-08-30
ORD10361,CUST1457,East,Furniture,Tables,Conference Table,5,75.83,60.39,15.44,2023-11-01
ORD10362,CUST1368,South,Technology,Copiers,Office Copier X,8,578.73,484.24,94.49,2022-11-11
ORD10363,CUST1163,West,Office Supplies,Storage,File Storage,2,148.37,121.38,26.99,2023-10-17
ORD10364,CUST1938,East,Furniture,Bookcases,Wood Bookcase,4,209.61,118.53,91.08,2022-05-17
ORD10365,CUST1489,South,Furniture,Bookcases,Metal Bookcase,7,172.62,142.55,30.07,2023-12-20
ORD10366,CUST1562,West,Office Supplies,Storage,Storage Box,4,668.55,474.15,194.4,2023-11-28
ORD10367,CUST1772,North,Office Supplies,Paper,Premium Paper Pack,2,365.24,310.78,54.46,2023-08-01
ORD10368,CUST1114,North,Office Supplies,Storage,Storage Box,10,398.52,329.43,69.09,2023-07-04
ORD10369,CUST1153,South,Furniture,Bookcases,Metal Bookcase,2,444.74,289.43,155.31,2023-11-28
ORD10370,CUST1210,West,Technology,Copiers,Office Copier Y,1,468.05,290.45,177.6,2023-04-10
ORD10371,CUST1135,West,Furniture,Bookcases,Wood Bookcase,9,750.13,525.91,224.22,2023-04-19
ORD10372,CUST1688,East,Office Supplies,Binders,Binder B,5,239.89,206.26,33.63,2024-04-16
ORD10373,CUST1003,South,Office Supplies,Binders,Binder A,7,390.05,279.83,110.22,2022-12-19
ORD10374,CUST1717,North,Office Supplies,Binders,Binder A,8,907.41,680.28,227.13,2022-02-02
ORD10375,CUST1293,West,Technology,Phones,Pixel Model C,7,125.73,110.13,15.6,2023-01-19
ORD10376,CUST1912,West,Furniture,Tables,Office Desk,2,631.43,400.3,231.13,2023-12-01
ORD10377,CUST1987,South,Office Supplies,Paper,A4 Paper Pack,3,147.88,120.91,26.97,2023-07-05
ORD10378,CUST1402,South,Office Supplies,Binders,Binder A,1,623.87,445.06,178.81,2022-11-02
ORD10379,CUST1474,West,Office Supplies,Paper,A4 Paper Pack,4,894.95,729.78,165.17,2023-04-17
ORD10380,CUST1354,South,Furniture,Chairs,Ergo Chair,1,160.16,100.05,60.11,2024-04-08
ORD10381,CUST1676,West,Office Supplies,Binders,Binder A,4,256.0,204.18,51.82,2022-03-10
ORD10382,CUST1103,North,Furniture,Bookcases,Wood Bookcase,4,43.2,31.45,11.75,2024-01-29
ORD10383,CUST1045,West,Furniture,Chairs,Ergo Chair,1,764.83,650.65,114.18,2022-05-24
ORD10384,CUST1515,East,Technology,Copiers,Office Copier Y,10,348.66,288.87,59.79,2023-09-05
ORD10385,CUST1791,East,Technology,Accessories,USB Cable,9,119.53,100.24,19.29,2022-08-15
ORD10386,CUST1423,East,Furniture,Chairs,Ergo Chair,7,136.21,89.75,46.46,2023-07-24
ORD10387,CUST1507,North,Furniture,Bookcases,Metal Bookcase,9,799.32,447.59,351.73,2022-11-23
ORD10388,CUST1713,West,Furniture,Chairs,Office Chair,7,236.96,186.94,50.02,2022-07-08
ORD10389,CUST1772,West,Technology,Phones,Galaxy Model B,3,722.84,546.8,176.04,2024-04-05
ORD10390,CUST1474,North,Office Supplies,Paper,Premium Paper Pack,9,697.01,499.82,197.19,2023-06-27
ORD10391,CUST1137,West,Technology,Accessories,USB Cable,6,259.28,165.49,93.79,2023-10-25
ORD10392,CUST1080,West,Furniture,Chairs,Ergo Chair,1,189.78,163.85,25.93,2022-10-02
ORD10393,CUST1386,North,Technology,Phones,Pixel Model C,9,587.56,387.99,199.57,2022-08-11
ORD10394,CUST1490,South,Furniture,Tables,Conference Table,4,467.39,410.8,56.59,2022-07-14
ORD10395,CUST1985,North,Office Supplies,Paper,A4 Paper Pack,10,161.82,118.86,42.96,2023-12-22
ORD10396,CUST1209,West,Technology,Copiers,Office Copier Y,5,510.83,380.35,130.48,2023-01-25
ORD10397,CUST1477,East,Furniture,Tables,Office Desk,9,27.93,23.71,4.22,2023-05-25
ORD10398,CUST1477,North,Office Supplies,Paper,Premium Paper Pack,4,932.8,677.26,255.54,2023-01-15
ORD10399,CUST1320,West,Technology,Copiers,Office Copier X,3,699.68,608.02,91.66,2022-01-17
ORD10400,CUST1267,West,Furniture,Chairs,Ergo Chair,6,710.17,398.42,311.75,2022-08-24
ORD10401,CUST1388,South,Furniture,Bookcases,Metal Bookcase,5,580.53,431.15,149.38,2024-02-21
ORD10402,CUST1841,West,Office Supplies,Storage,File Storage,8,429.89,341.58,88.31,2022-06-22
ORD10403,CUST1750,East,Technology,Phones,Pixel Model C,9,935.02,813.68,121.34,2023-05-16
ORD10404,CUST1188,North,Office Supplies,Binders,Binder A,1,456.33,248.83,207.5,2024-02-22
ORD10405,CUST1006,West,Technology,Copiers,Office Copier X,2,984.99,823.02,161.97,2023-12-26
ORD10406,CUST1154,North,Technology,Copiers,Office Copier Y,6,133.42,115.85,17.57,2022-03-03
ORD10407,CUST1632,West,Office Supplies,Paper,A4 Paper Pack,1,871.2,616.4,254.8,2023-06-29
ORD10408,CUST1564,West,Technology,Phones,Pixel Model C,5,595.36,392.7,202.66,2023-07-03
ORD10409,CUST1293,North,Office Supplies,Storage,File Storage,3,64.21,40.71,23.5,2022-04-20
ORD10410,CUST1940,North,Office Supplies,Binders,Binder A,4,804.82,403.9,400.92,2023-09-27
ORD10411,CUST1539,East,Furniture,Tables,Office Desk,2,340.16,224.26,115.9,2023-01-18
ORD10412,CUST1982,West,Furniture,Bookcases,Wood Bookcase,4,542.02,470.44,71.58,2022-11-04
ORD10413,CUST1700,North,Office Supplies,Storage,Storage Box,2,352.88,225.41,127.47,2023-02-20
ORD10414,CUST1388,West,Office Supplies,Paper,A4 Paper Pack,1,740.13,503.95,236.18,2023-12-21
ORD10415,CUST1175,North,Furniture,Tables,Office Desk,10,232.36,158.23,74.13,2024-05-28
ORD10416,CUST1997,North,Office Supplies,Binders,Binder A,4,149.45,85.27,64.18,2024-06-07
ORD10417,CUST1708,West,Furniture,Chairs,Ergo Chair,5,503.38,336.04,167.34,2023-07-11
ORD10418,CUST1577,North,Technology,Accessories,USB Cable,4,915.7,590.59,325.11,2023-08-25
ORD10419,CUST1147,West,Technology,Accessories,USB Cable,10,584.78,440.28,144.5,2022-09-04
ORD10420,CUST1580,West,Office Supplies,Storage,File Storage,7,22.96,17.57,5.39,2024-02-13
ORD10421,CUST1757,South,Office Supplies,Storage,Storage Box,9,186.26,164.73,21.53,2024-02-03
ORD10422,CUST1997,East,Technology,Phones,Galaxy Model B,4,157.18,104.66,52.52,2024-05-08
ORD10423,CUST1077,East,Office Supplies,Storage,File Storage,6,94.5,84.93,9.57,2022-01-31
ORD10424,CUST1649,East,Furniture,Tables,Conference Table,6,507.17,374.37,132.8,2023-07-21
ORD10425,CUST1963,West,Furniture,Chairs,Office Chair,2,76.41,61.13,15.28,2024-03-01
ORD10426,CUST1633,East,Technology,Copiers,Office Copier X,2,217.81,187.15,30.66,2022-10-02
ORD10427,CUST1157,West,Office Supplies,Storage,Storage Box,7,213.09,122.8,90.29,2022-11-21
ORD10428,CUST1369,North,Technology,Phones,Galaxy Model B,8,46.18,31.81,14.37,2023-01-04
ORD10429,CUST1779,East,Technology,Phones,iPhone Model A,3,569.19,299.56,269.63,2023-03-18
ORD10430,CUST1459,West,Technology,Phones,iPhone Model A,6,777.77,529.91,247.86,2023-07-22
ORD10431,CUST1095,East,Furniture,Chairs,Office Chair,7,529.15,357.87,171.28,2023-02-02
ORD10432,CUST1797,North,Office Supplies,Storage,Storage Box,10,406.76,294.44,112.32,2023-06-18
ORD10433,CUST1173,West,Technology,Phones,Galaxy Model B,5,163.69,93.76,69.93,2022-10-02
ORD10434,CUST1504,South,Technology,Phones,Galaxy Model B,5,863.17,758.25,104.92,2023-03-08
ORD10435,CUST1306,West,Technology,Accessories,Wireless Charger,4,379.58,230.9,148.68,2024-01-09
ORD10436,CUST1640,West,Office Supplies,Storage,Storage Box,8,647.56,429.65,217.91,2022-04-20
ORD10437,CUST1138,East,Technology,Accessories,Wireless Charger,10,35.13,19.76,15.37,2023-01-25
ORD10438,CUST1823,East,Furniture,Tables,Office Desk,10,718.81,548.86,169.95,2022-05-20
ORD10439,CUST1307,East,Office Supplies,Storage,Storage Box,8,36.83,21.69,15.14,2022-11-18
ORD10440,CUST1181,West,Furniture,Tables,Office Desk,10,238.76,183.55,55.21,2024-03-11
ORD10441,CUST1248,East,Furniture,Tables,Office Desk,6,29.51,15.98,13.53,2022-04-27
ORD10442,CUST1954,South,Office Supplies,Storage,Storage Box,9,801.92,458.23,343.69,2022-01-28
ORD10443,CUST1975,West,Office Supplies,Binders,Binder B,5,656.22,390.63,265.59,2024-05-01
ORD10444,CUST1709,North,Furniture,Bookcases,Metal Bookcase,3,108.45,64.77,43.68,2023-10-11
ORD10445,CUST1310,South,Furniture,Bookcases,Wood Bookcase,7,725.04,610.69,114.35,2024-03-19
ORD10446,CUST1386,North,Furniture,Bookcases,Metal Bookcase,10,831.92,548.13,283.79,2023-02-15
ORD10447,CUST1547,West,Office Supplies,Binders,Binder B,9,671.4,390.75,280.65,2023-09-01
ORD10448,CUST1653,North,Technology,Phones,Pixel Model C,6,300.22,257.75,42.47,2022-06-20
ORD10449,CUST1662,North,Office Supplies,Storage,File Storage,6,22.87,12.22,10.65,2024-03-26
ORD10450,CUST1440,North,Technology,Phones,Galaxy Model B,4,215.81,110.2,105.61,2023-06-07
ORD10451,CUST1764,South,Furniture,Tables,Office Desk,8,189.62,139.03,50.59,2024-03-01
ORD10452,CUST1695,South,Furniture,Chairs,Office Chair,2,427.21,366.15,61.06,2022-10-30
ORD10453,CUST1425,North,Technology,Copiers,Office Copier X,6,819.27,521.65,297.62,2022-11-16
ORD10454,CUST1351,West,Technology,Copiers,Office Copier Y,6,266.83,173.94,92.89,2023-05-03
ORD10455,CUST1099,West,Office Supplies,Storage,File Storage,6,594.39,360.93,233.46,2022-03-10
ORD10456,CUST1307,North,Office Supplies,Binders,Binder A,6,627.91,416.78,211.13,2023-10-26
ORD10457,CUST1111,South,Office Supplies,Binders,Binder A,9,556.53,375.35,181.18,2022-06-13
ORD10458,CUST1338,West,Furniture,Chairs,Office Chair,3,301.52,265.15,36.37,2022-07-10
ORD10459,CUST1655,West,Furniture,Chairs,Ergo Chair,8,765.97,425.91,340.06,2023-08-30
ORD10460,CUST1439,West,Technology,Copiers,Office Copier X,4,869.78,604.47,265.31,2022-10-13
ORD10461,CUST1770,North,Office Supplies,Binders,Binder A,6,895.61,734.35,161.26,2022-11-30
ORD10462,CUST1201,West,Technology,Accessories,Headphones,8,430.96,219.35,211.61,2023-06-25
ORD10463,CUST1989,East,Office Supplies,Paper,Premium Paper Pack,10,275.99,197.79,78.2,2022-04-27
ORD10464,CUST1356,East,Furniture,Bookcases,Wood Bookcase,5,637.14,384.29,252.85,2023-09-22
ORD10465,CUST1604,North,Office Supplies,Binders,Binder B,2,147.96,123.39,24.57,2022-09-02
ORD10466,CUST1312,North,Technology,Accessories,Headphones,3,984.56,699.31,285.25,2023-06-08
ORD10467,CUST1397,West,Office Supplies,Binders,Binder B,7,179.96,109.58,70.38,2022-07-10
ORD10468,CUST1498,South,Office Supplies,Binders,Binder B,5,28.21,24.42,3.79,2022-05-24
ORD10469,CUST1191,East,Furniture,Bookcases,Wood Bookcase,6,126.57,92.47,34.1,2022-01-10
ORD10470,CUST1496,South,Technology,Accessories,Headphones,9,281.31,203.01,78.3,2023-10-31
ORD10471,CUST1506,West,Office Supplies,Paper,Premium Paper Pack,8,654.91,544.82,110.09,2023-05-16
ORD10472,CUST1171,North,Office Supplies,Binders,Binder A,5,214.36,108.12,106.24,2022-02-03
ORD10473,CUST1281,South,Office Supplies,Paper,A4 Paper Pack,8,145.52,125.15,20.37,2023-08-03
ORD10474,CUST1760,West,Office Supplies,Storage,Storage Box,10,875.15,646.71,228.44,2022-04-27
ORD10475,CUST1274,East,Office Supplies,Binders,Binder B,9,604.51,463.06,141.45,2022-08-12
ORD10476,CUST1435,North,Office Supplies,Storage,Storage Box,5,183.62,158.97,24.65,2024-06-14
ORD10477,CUST1033,West,Furniture,Tables,Conference Table,8,424.58,277.36,147.22,2024-06-05
ORD10478,CUST1120,South,Technology,Copiers,Office Copier Y,10,523.73,271.7,252.03,2023-10-10
ORD10479,CUST1438,South,Office Supplies,Binders,Binder A,4,174.62,138.86,35.76,2024-04-04
ORD10480,CUST1060,East,Office Supplies,Paper,A4 Paper Pack,6,91.97,68.17,23.8,2023-12-22
ORD10481,CUST1299,East,Office Supplies,Paper,A4 Paper Pack,3,252.9,165.83,87.07,2024-02-08
ORD10482,CUST1804,West,Technology,Accessories,Headphones,3,295.81,189.99,105.82,2023-12-20
ORD10483,CUST1886,South,Technology,Phones,Pixel Model C,6,721.86,446.72,275.14,2024-04-28
ORD10484,CUST1253,West,Furniture,Chairs,Office Chair,7,570.74,394.05,176.69,2023-01-20
ORD10485,CUST1462,North,Office Supplies,Binders,Binder B,9,667.03,583.47,83.56,2024-02-07
ORD10486,CUST1284,East,Furniture,Tables,Office Desk,10,735.25,430.84,304.41,2022-01-03
ORD10487,CUST1889,North,Office Supplies,Paper,Premium Paper Pack,2,40.87,24.72,16.15,2024-03-25
ORD10488,CUST1547,West,Technology,Accessories,USB Cable,8,599.13,311.89,287.24,2022-10-02
ORD10489,CUST1330,East,Furniture,Bookcases,Wood Bookcase,10,501.4,370.4,131.0,2024-05-22
ORD10490,CUST1496,East,Office Supplies,Binders,Binder A,2,340.9,275.57,65.33,2023-10-04
ORD10491,CUST1802,West,Technology,Phones,iPhone Model A,8,115.53,61.24,54.29,2023-04-13
ORD10492,CUST1000,West,Technology,Copiers,Office Copier X,5,730.91,510.32,220.59,2022-06-12
ORD10493,CUST1895,East,Technology,Copiers,Office Copier Y,5,691.52,466.04,225.48,2022-03-26
ORD10494,CUST1380,South,Technology,Accessories,Headphones,5,253.94,210.17,43.77,2024-01-14
ORD10495,CUST1716,South,Furniture,Bookcases,Wood Bookcase,2,801.42,623.41,178.01,2022-01-02
